16,900.00
14,900.00
0
21,000.00
390.00
350.00
0
0
15,900.00
7,600.00
11,500.00
7,900.00
11,700.00
0
35,900.00
0
39,900.00
0.00
85,000.00
94,000.00
74,900.00
74,900.00
9,900.00
12,900.00
9,900.00
12,900.00
12,900.00
9,900.00
12,900.00
69,900.00
69,900.00
69,900.00
69,900.00
79,900.00
93,000.00
93,000.00
74,000.00
74,000.00
105,900.00
10,900.00
10,900.00
10,900.00
10,900.00
16,900.00
17,900.00
17,900.00
17,900.00
16,900.00
16,900.00
15,900.00
15,900.00
15,900.00
3,900.00
3,900.00
16,900.00
17,900.00
47,900.00
25,000.00
9,300.00
13,900.00
27,900.00
12,000.00
11,900.00
20,900.00
27,000.00
49,000.00
23,900.00
49,900.00
16,500.00
16,500.00
13,900.00
15,500.00
19,900.00
17,800.00
11,500.00
10,900.00
7,800.00
11,900.00
6,900.00
7,800.00
89,000.00
15,900.00
23,900.00
0.00
153,000.00
153,000.00
153,000.00
0.00
0.00
52,000.00
72,000.00
29,000.00
36,900.00
125,000.00
16,900.00
22,700.00
21,000.00
23,900.00
44,900.00
16,900.00
0
65,000.00
24,900.00
26,000.00
43,900.00
19,900.00
7,300.00
27,000.00
26,900.00
27,900.00
0
0.00
79,000.00
89,900.00
35,000.00
35,000.00
96,500.00
35,000.00
5,600.00
0
19,900.00
6,500.00
99,900.00
63,000.00
117,900.00
79,900.00
129,900.00
149,900.00
139,900.00
66,000.00
78,400.00
76,000.00
65,000.00
77,900.00
72,900.00
89,900.00
87,000.00
136,000.00
71,000.00
21,000.00
17,900.00
67,000.00
58,000.00
46,900.00
42,000.00
48,000.00
37,900.00
49,900.00
38,900.00
46,000.00
59,900.00
106,000.00
64,900.00
64,900.00
44,900.00
44,900.00
44,900.00
44,900.00
75,500.00
75,500.00
75,500.00
9,000.00
10,900.00
62,900.00
62,900.00
62,900.00
62,900.00
15,900.00
11,000.00
16,000.00
14,900.00
236,000.00
21,100.00
28,000.00
13,900.00
12,300.00
8,600.00
4,700.00
6,900.00
56,000.00
86,000.00
72,000.00
27,000.00
6,900.00
10,900.00
10,900.00
119,000.00
45,800.00
169,900.00
0
39,900.00
72,000.00
79,900.00
129,900.00
119,000.00
155,000.00
129,900.00
129,900.00
79,000.00
11,200.00
8,900.00
10,400.00
38,000.00
0.00
29,000.00
22,900.00
15,500.00
15,900.00
94,000.00
94,000.00
95,900.00
95,900.00
95,900.00
107,000.00
0.00
0.00
169,000.00
68,000.00
172,000.00
49,900.00
33,200.00
83,900.00
51,000.00
103,000.00
59,000.00
15,900.00
13,900.00
15,900.00
19,900.00
17,500.00
10,500.00
59,900.00
12,000.00
0
27,900.00
65,000.00
26,000.00
48,000.00
32,000.00
17,900.00
19,900.00
22,900.00
49,900.00
93,000.00
33,000.00
79,900.00
19,500.00
41,000.00
18,600.00
24,900.00
149,900.00
7,500.00
7,100.00
6,500.00
5,900.00
17,900.00
21,500.00
21,000.00
21,000.00
11,500.00
10,500.00
68,000.00
9,900.00
10,500.00
9,900.00
9,900.00
5,900.00
5,400.00
10,900.00
9,900.00
9,900.00
9,900.00
9,900.00
9,900.00
34,900.00
99,900.00
73,900.00
43,900.00
65,000.00
63,900.00
5,300.00
205,000.00
82,900.00
224,900.00
184,900.00
14,500.00
9,900.00
14,900.00
43,000.00
14,000.00
10,900.00
9,900.00
32,000.00
45,000.00
46,900.00
46,900.00
62,000.00
62,000.00
51,900.00
51,900.00
51,900.00
51,900.00
51,900.00
23,000.00
67,000.00
79,900.00
56,900.00
56,900.00
64,900.00
74,700.00
43,000.00
23,900.00
4,300.00
15,200.00
51,900.00
51,900.00
51,900.00
19,500.00
4,200.00
4,200.00
4,200.00
28,900.00
64,000.00
25,000.00
13,600.00
32,900.00
149,900.00
66,900.00
66,900.00
134,000.00
59,900.00
63,200.00
63,200.00
73,900.00
73,900.00
73,900.00
73,900.00
73,900.00
73,900.00
73,900.00
59,900.00
59,900.00
59,900.00
8,200.00
16,300.00
9,900.00
17,200.00
13,900.00
19,400.00
27,900.00
19,900.00
24,500.00
19,900.00
76,900.00
76,900.00
76,900.00
76,900.00
76,900.00
76,900.00
8,700.00
15,300.00
11,200.00
16,500.00
9,900.00
17,200.00
10,900.00
20,900.00
44,900.00
34,900.00
39,900.00
33,000.00
79,000.00
21,300.00
25,900.00
51,000.00
0.00
69,900.00
65,900.00
0.00
2,700.00
57,900.00
57,900.00
57,900.00
57,900.00
57,900.00
127,900.00
48,900.00
48,900.00
48,900.00
48,900.00
48,900.00
5,900.00
29,900.00
128,000.00
29,900.00
31,900.00
59,900.00
29,900.00
29,900.00
7,500.00
0
6,500.00
7,900.00
19,800.00
8,900.00
21,700.00
21,500.00
14,000.00
23,900.00
16,200.00
29,000.00
17,900.00
38,900.00
9,500.00
21,900.00
13,900.00
21,300.00
18,700.00
25,900.00
16,900.00
33,000.00
24,900.00
35,900.00
18,000.00
10,900.00
28,000.00
18,900.00
64,900.00
64,900.00
79,000.00
79,000.00
79,000.00
79,900.00
79,900.00
79,900.00
59,900.00
59,900.00
59,000.00
59,000.00
59,000.00
59,000.00
59,000.00
14,300.00
15,600.00
12,000.00
24,900.00
79,900.00
17,000.00
18,900.00
11,500.00
26,900.00
67,900.00
67,900.00
66,000.00
72,000.00
72,000.00
14,900.00
18,900.00
62,000.00
63,900.00
63,900.00
59,900.00
74,000.00
130,000.00
67,000.00
58,000.00
66,000.00
66,000.00
12,900.00
13,900.00
14,500.00
15,900.00
14,900.00
15,900.00
16,900.00
26,000.00
23,000.00
25,000.00
27,000.00
29,000.00
13,500.00
64,000.00
22,000.00
18,500.00
23,900.00
74,000.00
79,000.00
7,900.00
19,900.00
19,900.00
63,000.00
12,900.00
14,000.00
52,900.00
49,900.00
58,900.00
58,900.00
64,000.00
67,000.00
67,000.00
59,000.00
59,000.00
59,000.00
59,000.00
59,000.00
49,000.00
78,000.00
78,000.00
78,000.00
78,000.00
78,000.00
37,450.00
97,000.00
63,000.00
7,900.00
8,900.00
27,900.00
45,900.00
11,900.00
19,900.00
17,900.00
12,900.00
42,900.00
35,000.00
39,900.00
10,700.00
27,900.00
42,900.00
48,900.00
89,900.00
25,900.00
25,900.00
32,900.00
5,900.00
3,500.00
4,800.00
4,900.00
5,900.00
5,300.00
4,900.00
26,900.00
26,900.00
26,900.00
26,900.00
38,900.00
38,900.00
99,000.00
41,500.00
49,900.00
65,900.00
65,900.00
47,900.00
47,900.00
45,900.00
45,900.00
51,000.00
51,000.00
37,900.00
174,000.00
35,900.00
34,900.00
31,900.00
43,900.00
66,900.00
72,000.00
35,900.00
35,900.00
67,000.00
61,900.00
61,900.00
61,900.00
39,900.00
39,900.00
39,900.00
39,900.00
39,900.00
44,900.00
12,300.00
23,900.00
39,900.00
39,900.00
39,900.00
39,900.00
39,900.00
42,900.00
42,900.00
40,900.00
40,900.00
59,900.00
47,900.00
67,000.00
67,000.00
67,000.00
28,000.00
16,500.00
54,000.00
54,000.00
44,000.00
51,000.00
51,000.00
55,900.00
55,900.00
18,900.00
21,500.00
35,900.00
78,900.00
52,000.00
52,000.00
52,000.00
47,000.00
47,000.00
47,000.00
47,000.00
61,000.00
61,000.00
61,000.00
64,000.00
64,000.00
64,000.00
37,900.00
8,500.00
3,300.00
21,900.00
41,000.00
27,900.00
49,900.00
24,900.00
27,500.00
69,900.00
45,200.00
7,000.00
9,200.00
15,900.00
9,900.00
15,200.00
14,300.00
21,900.00
54,000.00
63,000.00
69,900.00
89,000.00
13,200.00
19,900.00
15,300.00
14,400.00
29,900.00
37,000.00
67,900.00
3,700.00
3,500.00
3,500.00
7,900.00
8,900.00
5,500.00
4,500.00
6,200.00
4,500.00
6,200.00
6,800.00
5,900.00
6,900.00
6,400.00
7,500.00
7,500.00
6,700.00
8,500.00
6,900.00
7,900.00
7,900.00
7,500.00
3,900.00
5,200.00
26,900.00
24,900.00
15,500.00
31,900.00
80,000.00
40,000.00
33,900.00
42,900.00
42,900.00
28,900.00
22,900.00
32,900.00
32,000.00
27,900.00
12,900.00
51,900.00
32,000.00
11,000.00
137,000.00
750.00
100.00
13,900.00
147,900.00
147,900.00
3,500.00
17,800.00
1,000.00
1,000.00
8,000.00
75,000.00
139,900.00
9,200.00
9,200.00
12,900.00
12,500.00
11,000.00
11,900.00
19,900.00
2,700.00
2,300.00
5,900.00
2,400.00
6,900.00
39,000.00
2,600.00
8,500.00
2,900.00
6,700.00
3,100.00
8,900.00
4,200.00
9,500.00
5,200.00
12,500.00
6,400.00
13,500.00
6,300.00
1,900.00
1,200.00
1,800.00
29,900.00
1,200.00
2,000.00
1,800.00
28,900.00
5,900.00
9,200.00
8,900.00
5,900.00
10,900.00
14,900.00
6,800.00
13,300.00
2,400.00
6,500.00
2,500.00
5,700.00
2,700.00
5,800.00
2,400.00
3,200.00
6,600.00
5,400.00
4,100.00
8,900.00
4,900.00
9,500.00
8,900.00
14,900.00
6,900.00
13,400.00
17,500.00
8,600.00
17,900.00
9,900.00
15,900.00
7,300.00
0
20,000.00
8,200.00
25,900.00
9,100.00
12,600.00
19,900.00
7,900.00
21,000.00
10,000.00
9,900.00
25,500.00
2,700.00
3,800.00
7,500.00
4,500.00
8,900.00
4,400.00
8,600.00
5,600.00
10,900.00
10,300.00
11,800.00
5,500.00
11,500.00
6,900.00
12,900.00
6,300.00
12,100.00
8,500.00
18,900.00
10,500.00
19,800.00
11,900.00
23,900.00
13,900.00
24,900.00
14,900.00
33,500.00
24,900.00
36,900.00
14,900.00
33,900.00
0
0
260.00
9,600.00
10,800.00
11,900.00
17,900.00
31,900.00
34,200.00
32,000.00
9,400.00
16,500.00
22,900.00
24,900.00
19,900.00
23,900.00
8,500.00
6,900.00
222,900.00
17,900.00
10,900.00
10,400.00
27,000.00
23,900.00
12,900.00
61,500.00
9,000.00
36,000.00
24,900.00
17,000.00
89,000.00
28,900.00
45,000.00
49,900.00
69,900.00
62,900.00
66,000.00
126,000.00
139,000.00
149,000.00
4,800.00
18,000.00
0.00
73,000.00
59,900.00
24,900.00
62,900.00
4,900.00
4,900.00
13,900.00
13,900.00
13,900.00
13,900.00
135,000.00
31,900.00
10,200.00
4,400.00
65,000.00
99,900.00
89,000.00
20,900.00
14,900.00
142,000.00
12,900.00
46,000.00
11,500.00
4,500.00
7,900.00
18,900.00
8,700.00
0
13,900.00
56,000.00
0
24,900.00
12,900.00
12,900.00
12,500.00
9,500.00
12,900.00
12,900.00
12,900.00
12,700.00
63,000.00
59,900.00
139,000.00
139,000.00
15,900.00
134,900.00
134,900.00
8,000.00
15,100.00
9,500.00
18,900.00
14,900.00
26,900.00
92,000.00
69,900.00
44,900.00
3,900.00
4,000.00
4,000.00
105,000.00
105,000.00
17,600.00
91,000.00
26,900.00
19,900.00
19,000.00
11,200.00
10,700.00
14,900.00
11,900.00
19,900.00
5,900.00
23,900.00
31,900.00
49,000.00
49,000.00
31,500.00
56,000.00
29,900.00
36,000.00
7,900.00
19,500.00
16,900.00
17,900.00
16,900.00
16,900.00
49,900.00
103,000.00
40,000.00
40,000.00
14,000.00
16,900.00
35,000.00
85,900.00
46,000.00
115,000.00
22,200.00
26,900.00
25,900.00
38,900.00
79,900.00
25,900.00
53,600.00
28,900.00
7,900.00
57,000.00
27,800.00
45,000.00
8,900.00
42,500.00
41,000.00
13,900.00
12,500.00
56,900.00
54,000.00
69,300.00
56,000.00
1,800.00
10,900.00
28,900.00
63,000.00
9,900.00
2,600.00
18,900.00
14,900.00
29,300.00
52,900.00
137,900.00
52,900.00
62,000.00
28,900.00
31,900.00
19,000.00
33,900.00
84,000.00
21,900.00
9,000.00
17,900.00
0
122,000.00
218,000.00
73,000.00
31,900.00
60,000.00
77,900.00
75,000.00
20,500.00
16,900.00
16,900.00
21,000.00
5,900.00
18,900.00
25,900.00
29,900.00
29,000.00
25,900.00
52,000.00
143,900.00
92,900.00
31,000.00
112,000.00
117,900.00
0
11,900.00
11,900.00
11,900.00
11,900.00
11,900.00
11,900.00
63,000.00
19,900.00
17,900.00
69,900.00
23,900.00
22,900.00
249,000.00
32,000.00
32,000.00
54,000.00
72,000.00
17,500.00
19,500.00
132,900.00
34,000.00
64,900.00
64,900.00
17,900.00
54,000.00
0
99,900.00
51,900.00
13,900.00
11,700.00
10,500.00
32,000.00
37,900.00
99,000.00
14,900.00
34,900.00
132,000.00
29,900.00
87,900.00
87,900.00
75,900.00
34,900.00
73,900.00
97,000.00
74,900.00
12,500.00
79,000.00
67,000.00
61,000.00
61,000.00
18,200.00
19,900.00
79,900.00
33,900.00
61,000.00
61,000.00
5,500.00
129,900.00
21,900.00
59,900.00
18,900.00
180,000.00
138,000.00
16,900.00
38,900.00
135,000.00
13,500.00
89,000.00
50,000.00
52,000.00
142,000.00
119,000.00
119,000.00
109,900.00
109,900.00
63,000.00
64,000.00
72,000.00
199,900.00
16,900.00
17,900.00
38,900.00
19,900.00
19,900.00
32,900.00
34,900.00
49,900.00
38,000.00
49,900.00
48,900.00
49,900.00
49,900.00
18,500.00
32,900.00
21,900.00
53,900.00
44,000.00
69,000.00
4,000.00
43,000.00
14,600.00
6,900.00
5,300.00
4,900.00
4,800.00
4,500.00
10,900.00
9,400.00
10,500.00
4,500.00
5,100.00
4,900.00
5,200.00
3,900.00
4,200.00
5,200.00
5,900.00
10,500.00
6,700.00
4,900.00
9,900.00
9,900.00
14,900.00
15,900.00
12,900.00
16,900.00
18,900.00
5,800.00
11,300.00
27,800.00
49,900.00
8,400.00
5,900.00
4,900.00
4,900.00
7,900.00
7,900.00
7,900.00
79,900.00
5,300.00
4,800.00
4,500.00
2,900.00
174,900.00
48,000.00
3,990.00
2,600.00
0
0
46,900.00
0
59,900.00
43,000.00
42,000.00
38,900.00
31,500.00
42,000.00
49,900.00
36,000.00
41,000.00
43,900.00
49,900.00
46,900.00
56,900.00
44,900.00
41,000.00
39,500.00
32,000.00
34,900.00
40,500.00
39,900.00
39,000.00
55,900.00
43,900.00
4,800.00
11,300.00
7,600.00
27,900.00
2,900.00
2,500.00
91,000.00
82,000.00
42,000.00
62,000.00
19,000.00
59,900.00
72,000.00
59,900.00
0
240,000.00
159,900.00
15,900.00
32,000.00
180,000.00
49,900.00
21,000.00
18,900.00
62,000.00
4,600.00
4,500.00
13,900.00
13,900.00
4,600.00
4,700.00
3,950.00
29,900.00
29,900.00
22,900.00
16,900.00
45,900.00
5,300.00
3,900.00
4,100.00
5,200.00
4,700.00
5,200.00
43,900.00
6,800.00
6,300.00
5,700.00
99,900.00
19,500.00
55,600.00
14,000.00
6,900.00
8,300.00
8,300.00
36,100.00
17,500.00
17,500.00
7,300.00
5,900.00
7,900.00
21,900.00
5,700.00
8,400.00
19,900.00
29,900.00
14,400.00
7,600.00
18,400.00
122,000.00
108,900.00
5,100.00
9,100.00
8,300.00
19,900.00
10,500.00
2,900.00
9,900.00
2,900.00
4,200.00
5,000.00
5,200.00
5,200.00
5,200.00
4,500.00
8,300.00
19,900.00
5,200.00
5,200.00
19,600.00
13,900.00
11,500.00
14,900.00
54,000.00
4,600.00
1,900.00
3,800.00
4,600.00
3,900.00
4,600.00
4,600.00
3,800.00
4,600.00
4,600.00
4,700.00
3,800.00
4,600.00
4,100.00
5,200.00
5,600.00
4,100.00
5,200.00
4,200.00
4,900.00
24,200.00
4,800.00
4,500.00
2,600.00
2,800.00
2,800.00
3,400.00
2,900.00
2,800.00
2,800.00
51,900.00
4,000.00
3,900.00
20,900.00
23,900.00
20,900.00
47,900.00
136,000.00
136,000.00
132,000.00
132,000.00
1,900.00
3,600.00
159,000.00
159,000.00
202,000.00
23,400.00
37,900.00
16,900.00
22,500.00
29,000.00
21,900.00
28,500.00
21,900.00
13,800.00
15,500.00
21,900.00
27,900.00
26,000.00
25,900.00
14,900.00
22,000.00
23,900.00
24,900.00
23,500.00
28,000.00
22,000.00
19,900.00
21,900.00
20,900.00
23,900.00
26,000.00
23,900.00
31,000.00
21,000.00
23,000.00
39,900.00
4,200.00
4,600.00
4,600.00
4,600.00
4,600.00
4,200.00
8,700.00
8,900.00
9,900.00
9,200.00
9,400.00
70,000.00
82,900.00
3,500.00
2,100.00
3,500.00
11,000.00
5,400.00
28,900.00
26,000.00
50,000.00
136,600.00
0
0
0
24,000.00
1,800.00
0
5,250.00
44,900.00
52,000.00
69,000.00
58,200.00
41,900.00
24,900.00
41,900.00
57,000.00
26,900.00
54,900.00
52,900.00
61,900.00
84,600.00
59,900.00
3,900.00
8,200.00
6,900.00
49,900.00
38,600.00
23,500.00
37,900.00
45,900.00
167,000.00
3,900.00
5,200.00
4,900.00
4,100.00
44,000.00
49,900.00
48,000.00
43,000.00
46,900.00
44,000.00
33,000.00
46,000.00
50,900.00
49,900.00
42,000.00
47,900.00
46,000.00
43,500.00
53,900.00
46,000.00
47,900.00
48,000.00
34,000.00
45,900.00
28,900.00
52,000.00
33,900.00
10,900.00
10,900.00
8,900.00
39,900.00
18,900.00
18,900.00
18,900.00
18,900.00
18,900.00
18,900.00
93,000.00
93,000.00
93,000.00
12,500.00
21,900.00
32,000.00
18,900.00
35,900.00
25,000.00
93,000.00
93,000.00
67,900.00
0
77,900.00
73,000.00
59,900.00
61,900.00
49,900.00
0
0
137,900.00
137,900.00
146,000.00
146,000.00
152,000.00
152,000.00
163,900.00
163,900.00
108,000.00
14,000.00
11,500.00
189,000.00
189,000.00
189,000.00
189,000.00
189,000.00
189,000.00
189,000.00
177,000.00
199,000.00
189,000.00
85,900.00
47,300.00
85,900.00
10,900.00
67,000.00
0.00
88,900.00
2,100.00
162,000.00
49,900.00
149,900.00
94,900.00
2,700.00
7,500.00
0
0
109,900.00
129,000.00
116,900.00
12,900.00
12,900.00
12,900.00
12,900.00
19,900.00
19,900.00
19,900.00
19,900.00
19,900.00
7,200.00
52,000.00
121,000.00
121,000.00
19,900.00
32,000.00
19,400.00
69,000.00
5,800.00
20,000.00
11,900.00
5,500.00
0
42,000.00
5,100.00
7,500.00
4,900.00
113,900.00
24,000.00
57,000.00
21,000.00
117,900.00
91,000.00
129,900.00
6,800.00
10,900.00
11,500.00
11,900.00
26,900.00
23,900.00
23,900.00
26,900.00
17,900.00
18,900.00
10,900.00
24,900.00
34,000.00
19,900.00
8,000.00
36,900.00
154,000.00
127,000.00
127,000.00
127,000.00
23,000.00
16,900.00
17,900.00
18,700.00
22,000.00
19,000.00
0
22,000.00
22,000.00
24,000.00
25,900.00
22,000.00
21,000.00
18,500.00
28,000.00
16,900.00
25,000.00
33,900.00
18,900.00
72,900.00
18,900.00
18,900.00
28,900.00
13,500.00
16,900.00
18,900.00
13,900.00
31,000.00
24,900.00
25,900.00
22,000.00
24,100.00
18,500.00
25,900.00
1,300.00
1,500.00
48,900.00
28,500.00
53,900.00
54,900.00
47,000.00
112,900.00
29,900.00
29,900.00
59,900.00
65,000.00
98,000.00
120,000.00
9,200.00
9,500.00
10,200.00
10,200.00
18,500.00
12,900.00
9,000.00
10,000.00
9,000.00
9,100.00
7,200.00
21,900.00
21,900.00
21,900.00
17,900.00
23,900.00
16,200.00
16,900.00
21,000.00
32,900.00
0
0
25,500.00
25,500.00
0
24,900.00
23,900.00
18,200.00
18,600.00
22,000.00
29,900.00
22,900.00
23,900.00
21,900.00
21,900.00
20,900.00
19,900.00
18,500.00
21,000.00
22,900.00
22,000.00
24,900.00
26,900.00
28,900.00
17,200.00
32,900.00
25,000.00
24,900.00
25,200.00
24,900.00
37,900.00
29,900.00
28,000.00
28,900.00
43,200.00
18,900.00
26,900.00
25,900.00
52,000.00
49,900.00
49,900.00
29,900.00
37,500.00
41,900.00
0
42,800.00
46,900.00
60,000.00
21,000.00
16,900.00
14,900.00
35,000.00
28,900.00
12,000.00
29,000.00
22,500.00
36,900.00
15,900.00
26,900.00
24,900.00
18,900.00
8,900.00
34,900.00
24,900.00
28,900.00
19,900.00
28,900.00
19,000.00
21,000.00
25,900.00
33,000.00
23,000.00
86,000.00
45,000.00
47,900.00
34,000.00
87,900.00
55,000.00
72,000.00
75,900.00
82,900.00
79,900.00
61,000.00
37,000.00
54,000.00
42,900.00
49,000.00
76,900.00
67,000.00
39,900.00
81,500.00
77,900.00
49,900.00
99,000.00
85,900.00
99,000.00
44,000.00
56,000.00
53,400.00
69,000.00
0
45,900.00
52,900.00
53,000.00
77,900.00
63,900.00
59,900.00
32,000.00
96,000.00
41,000.00
87,900.00
89,000.00
49,900.00
77,900.00
142,900.00
59,900.00
99,000.00
59,000.00
0
0
16,000.00
5,600.00
3,900.00
1,000.00
2,300.00
0
13,500.00
36,900.00
19,900.00
6,000.00
19,900.00
35,900.00
85,900.00
45,900.00
22,000.00
1,000.00
15,900.00
34,000.00
14,700.00
41,000.00
17,900.00
29,900.00
41,000.00
24,600.00
14,100.00
39,900.00
53,000.00
85,000.00
89,000.00
47,900.00
62,000.00
62,000.00
8,100.00
15,600.00
20,000.00
24,900.00
4,200.00
15,900.00
139,900.00
35,000.00
43,000.00
25,000.00
29,900.00
14,900.00
5,500.00
12,900.00
34,900.00
34,900.00
26,300.00
25,900.00
11,900.00
18,000.00
18,500.00
18,000.00
29,000.00
49,900.00
39,000.00
38,000.00
43,900.00
34,900.00
31,900.00
35,000.00
26,700.00
33,900.00
31,500.00
33,900.00
35,000.00
30,900.00
34,900.00
35,000.00
32,900.00
28,900.00
31,900.00
32,000.00
17,000.00
3,750.00
3,600.00
5,800.00
10,700.00
3,800.00
580.00
19,500.00
18,000.00
19,000.00
23,900.00
37,900.00
52,900.00
105,000.00
105,000.00
19,900.00
17,500.00
5,900.00
84,000.00
84,000.00
124,000.00
124,000.00
123,900.00
123,900.00
123,900.00
123,900.00
139,000.00
139,000.00
92,000.00
119,600.00
119,600.00
124,900.00
124,900.00
124,900.00
9,900.00
9,900.00
122,000.00
8,700.00
3,000.00
118,900.00
118,900.00
10,200.00
8,600.00
128,000.00
128,000.00
83,000.00
49,900.00
179,000.00
215,000.00
95,000.00
236,000.00
158,000.00
113,000.00
139,900.00
139,000.00
230,000.00
189,900.00
275,000.00
199,000.00
210,000.00
51,400.00
114,700.00
299,000.00
294,000.00
171,000.00
154,000.00
235,000.00
16,000.00
16,000.00
179,000.00
7,900.00
8,200.00
19,900.00
8,700.00
17,200.00
27,800.00
18,900.00
29,900.00
14,200.00
12,900.00
15,400.00
9,900.00
8,500.00
14,000.00
86,000.00
0.00
45,000.00
19,900.00
19,900.00
7,500.00
75,000.00
77,000.00
69,900.00
73,900.00
73,500.00
69,900.00
35,900.00
35,900.00
35,000.00
33,000.00
35,900.00
44,000.00
47,000.00
44,000.00
29,900.00
28,900.00
28,900.00
28,900.00
16,900.00
29,900.00
28,500.00
16,900.00
29,900.00
34,300.00
34,300.00
34,300.00
36,300.00
15,900.00
34,300.00
16,900.00
43,900.00
16,900.00
39,000.00
16,900.00
39,000.00
116,000.00
116,000.00
116,000.00
116,000.00
0
128,900.00
128,900.00
149,900.00
149,900.00
52,000.00
44,000.00
44,000.00
44,000.00
44,000.00
44,000.00
62,000.00
64,000.00
62,000.00
21,900.00
21,900.00
19,900.00
19,900.00
31,000.00
31,000.00
18,900.00
31,000.00
18,900.00
31,000.00
31,000.00
71,000.00
149,900.00
149,900.00
148,000.00
148,000.00
0
159,000.00
159,000.00
164,900.00
164,900.00
189,900.00
179,900.00
179,900.00
12,500.00
12,500.00
6,000.00
31,000.00
16,900.00
46,000.00
102,000.00
80,000.00
135,000.00
48,000.00
21,000.00
19,000.00
0
20,000.00
169,000.00
72,900.00
69,900.00
27,900.00
28,900.00
27,900.00
19,500.00
64,900.00
55,900.00
54,000.00
26,800.00
23,900.00
39,900.00
51,000.00
47,000.00
61,000.00
52,000.00
94,900.00
94,900.00
32,900.00
82,900.00
97,000.00
49,900.00
8,600.00
47,000.00
33,000.00
37,900.00
38,000.00
34,900.00
42,000.00
29,900.00
31,000.00
92,000.00
289,900.00
33,900.00
18,900.00
24,900.00
11,300.00
15,200.00
22,500.00
18,900.00
16,900.00
21,000.00
18,900.00
109,000.00
21,000.00
92,000.00
99,000.00
18,900.00
120,000.00
164,000.00
146,000.00
149,000.00
174,000.00
137,000.00
138,000.00
185,000.00
194,900.00
204,000.00
109,900.00
274,000.00
179,000.00
203,000.00
322,000.00
154,000.00
449,000.00
715,000.00
177,000.00
159,000.00
135,000.00
189,900.00
128,900.00
257,000.00
276,000.00
312,000.00
129,900.00
125,000.00
135,000.00
90,000.00
90,000.00
16,500.00
87,000.00
4,900.00
3,900.00
4,700.00
87,000.00
91,900.00
91,000.00
32,000.00
39,900.00
190,000.00
169,900.00
99,000.00
84,900.00
62,000.00
143,900.00
89,000.00
109,000.00
45,000.00
49,900.00
32,900.00
35,500.00
219,900.00
1,350.00
0
0
7,000.00
1,350.00
0
0
0
0
71,900.00
34,000.00
66,900.00
35,000.00
72,900.00
75,900.00
11,700.00
58,900.00
13,900.00
54,000.00
54,000.00
52,000.00
54,000.00
34,900.00
33,900.00
45,000.00
39,900.00
36,500.00
36,900.00
33,900.00
34,900.00
53,900.00
31,900.00
36,900.00
41,000.00
6,500.00
6,500.00
3,900.00
8,000.00
3,000.00
3,600.00
105,000.00
3,900.00
36,900.00
52,900.00
44,500.00
29,900.00
54,000.00
